UltimateParentAccountID,Revenue,Employees,GlobalRegion,Industry,NAICSCode,NAICSCodeDescription,FirstPurchase,HoldingCompany
00150000010McaIAAS,2,5,EMEA,Wholesale,423210,Furniture Merchant Wholesalers ,11/19/2018,FALSE
00150000010MCf3AAG,3,6,North America,Consumer Products,111320,Citrus (except Orange) Groves ,3/31/2017,FALSE
00150000010MCfQAAW,2,5,APAC,Professional & Business Services,551112,Offices of Other Holding Companies ,3/29/2019,FALSE
00150000010MCiyAAG,4,6,APAC,Professional & Business Services,551112,Offices of Other Holding Companies ,8/31/2013,FALSE
00150000010McJvAAK,4,7,APAC,Manufacturing,551112,Offices of Other Holding Companies ,6/29/2017,FALSE
00150000010MCkrAAG,4,3,North America,Oil & Gas,324110,Petroleum Refineries,12/23/2020,FALSE
00150000010McOBAA0,4,6,APAC,Manufacturing,331410,Nonferrous Metal (except Aluminum) Smelting and Refining ,10/28/2020,FALSE
00150000010MCoGAAW,2,3,North America,Utilities,221118,Other Electric Power Generation ,10/13/2011,FALSE
00150000010McOKAA0,2,3,APAC,Banking,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities ",2/12/2020,FALSE
00150000010McosAAC,3,6,APAC,Professional & Business Services,551112,Offices of Other Holding Companies ,9/11/2018,FALSE
00150000010McpPAAS,3,4,APAC,Professional & Business Services,551112,Offices of Other Holding Companies ,4/24/2019,FALSE
00150000010MCrrAAG,2,5,North America,Manufacturing,331110,Iron and Steel Mills and Ferroalloy Manufacturing ,11/10/2020,FALSE
00150000010MCV5AAO,3,4,EMEA,Banking,523920,Portfolio Management ,9/26/2013,FALSE
00150000010MCWAAA4,1,3,EMEA,Non-Profits,813990,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations) ",10/6/2020,FALSE
00150000010McwLAAS,1,3,EMEA,Media,711219,Other Spectator Sports ,6/23/2021,FALSE
00150000010MCWVAA4,3,3,EMEA,Banking,523920,Portfolio Management ,6/30/2020,FALSE
00150000010McZ7AAK,2,3,Latin America,Professional & Business Services,551112,Offices of Other Holding Companies ,12/21/2017,FALSE
00150000010MczSAAS,2,4,APAC,High Tech,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing ",8/9/2019,FALSE
00150000010MD3uAAG,4,4,EMEA,Non-Profits,813910,Business Associations ,12/12/2017,FALSE
00150000010Md6OAAS,2,4,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,1/13/2010,FALSE
00150000010Md6QAAS,3,5,APAC,Life Sciences,325412,Pharmaceutical Preparation Manufacturing ,2/10/2020,FALSE
00150000010Md86AAC,2,5,EMEA,Manufacturing,333244,Printing Machinery and Equipment Manufacturing ,6/30/2017,FALSE
00150000010MdBCAA0,3,5,APAC,Mining,331318,"Other Aluminum Rolling, Drawing, and Extruding ",10/16/2019,FALSE
00150000010MDepAAG,4,8,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,2/25/2015,FALSE
00150000010MDieAAG,5,8,APAC,High Tech,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing ,7/20/2018,FALSE
00150000010MDimAAG,1,4,North America,Manufacturing,314999,All Other Miscellaneous Textile Product Mills ,6/5/2015,TRUE
00150000010MdjrAAC,4,6,APAC,Manufacturing,325620,Toilet Preparation Manufacturing,6/29/2020,FALSE
00150000010MdmfAAC,4,6,North America,Government,921110,Executive Offices ,9/18/2013,FALSE
00150000010MdmpAAC,4,6,North America,Government,921110,Executive Offices ,8/7/2012,FALSE
00150000010MdmUAAS,3,5,North America,Government,921110,Executive Offices ,6/18/2014,FALSE
00150000010Mds1AAC,3,3,EMEA,Banking,525910,Open-End Investment Funds ,6/12/2017,FALSE
00150000010MdsuAAC,2,5,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,12/22/2016,FALSE
00150000010MdswAAC,4,6,North America,Banking,523910,Miscellaneous Intermediation ,6/17/2011,FALSE
00150000010MdtvAAC,1,3,EMEA,Professional & Business Services,561499,All Other Business Support Services ,9/7/2011,FALSE
00150000010MDUEAA4,2,5,North America,Manufacturing,322220,Paper Bag and Coated and Treated Paper Manufacturing,2/19/2019,FALSE
00150000010MdVlAAK,1,6,EMEA,Professional & Business Services,541611,Administrative Management and General Management Consulting Services ,10/25/2018,FALSE
00150000010MdVNAA0,3,5,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,6/14/2021,FALSE
00150000010MdXxAAK,2,5,EMEA,Banking,551112,Offices of Other Holding Companies ,12/31/2019,FALSE
00150000010MDyIAAW,1,5,APAC,High Tech,541511,Custom Computer Programming Services ,1/19/2012,FALSE
00150000010Me3DAAS,6,8,APAC,Manufacturing,331110,Iron and Steel Mills and Ferroalloy Manufacturing ,3/6/2014,FALSE
00150000010ME3iAAG,1,3,EMEA,Banking,523991,"Trust, Fiduciary, and Custody Activities ",11/4/2020,FALSE
00150000010Me5qAAC,1,3,North America,Media,511130,Book Publishers ,9/24/2013,FALSE
00150000010Me9eAAC,2,2,EMEA,Banking,523991,"Trust, Fiduciary, and Custody Activities ",6/20/2017,FALSE
00150000010MeceAAC,1,3,APAC,Chemicals,325199,All Other Basic Organic Chemical Manufacturing ,4/20/2012,FALSE
00150000010MeDmAAK,2,6,EMEA,Professional & Business Services,561499,All Other Business Support Services ,7/27/2016,FALSE
00150000010MeeuAAC,2,3,EMEA,Life Sciences,325412,Pharmaceutical Preparation Manufacturing ,2/8/2021,FALSE
00150000010MeffAAC,1,4,EMEA,Retail,551112,Offices of Other Holding Companies ,9/26/2019,FALSE
00150000010MEFGAA4,1,3,EMEA,Banking,523991,"Trust, Fiduciary, and Custody Activities ",10/13/2011,FALSE
00150000010MefWAAS,2,3,APAC,Professional & Business Services,551112,Offices of Other Holding Companies ,12/31/2019,FALSE
00150000010MegBAAS,4,7,APAC,Banking,522110,Commercial Banking ,6/26/2020,FALSE
00150000010MegTAAS,5,3,EMEA,Insurance,524113,Direct Life Insurance Carriers ,1/29/2016,FALSE
00150000010MeITAA0,1,1,EMEA,Banking,523991,"Trust, Fiduciary, and Custody Activities ",12/22/2017,FALSE
00150000010MeLAAA0,2,4,EMEA,Professional & Business Services,541110,Offices of Lawyers,9/1/2016,FALSE
00150000010MeR2AAK,1,1,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,10/25/2013,FALSE
00150000010MesBAAS,2,4,EMEA,Consumer Products,312230,Tobacco Manufacturing ,9/14/2017,FALSE
00150000010MesVAAS,5,6,EMEA,Unknown,211111,Crude Petroleum and Natural Gas Extraction ,3/31/2021,FALSE
00150000010Meu5AAC,1,3,North America,Mining,213114,Support Activities for Metal Mining ,10/6/2020,FALSE
00150000010Mew7AAC,4,3,EMEA,Consumer Products,311512,Creamery Butter Manufacturing ,6/26/2015,FALSE
00150000010Mew8AAC,1,3,North America,Engineering Construction & Operation,237310,"Highway, Street, and Bridge Construction ",3/30/2019,FALSE
00150000010MeyaAAC,4,6,EMEA,Professional & Business Services,561499,All Other Business Support Services ,6/17/2015,FALSE
00150000010MFbXAAW,2,3,EMEA,Manufacturing,332410,Power Boiler and Heat Exchanger Manufacturing,9/6/2018,FALSE
00150000010MfbyAAC,5,6,APAC,Professional & Business Services,551112,Offices of Other Holding Companies ,6/28/2016,FALSE
00150000010MfDCAA0,1,1,Latin America,Professional & Business Services,551112,Offices of Other Holding Companies ,5/12/2019,FALSE
00150000010MfLSAA0,3,6,APAC,Manufacturing,333318,Other Commercial and Service Industry Machinery Manufacturing ,6/30/2016,FALSE
00150000010MFx3AAG,6,6,North America,Government,921120,Legislative Bodies ,8/18/2017,FALSE
00150000010MfXDAA0,1,5,EMEA,Professional & Business Services,541110,Offices of Lawyers,6/29/2016,FALSE
00150000010MfZEAA0,1,5,North America,Banking,523910,Miscellaneous Intermediation ,12/26/2017,TRUE
00150000010MfzpAAC,1,3,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,5/20/2016,FALSE
00150000010MfZZAA0,4,6,EMEA,Banking,523991,"Trust, Fiduciary, and Custody Activities ",5/10/2018,FALSE
00150000010MG6qAAG,1,4,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,6/1/2021,FALSE
00150000010MgIfAAK,6,8,APAC,Government,921190,Other General Government Support ,11/30/2009,FALSE
00150000010MgiiAAC,3,6,APAC,Consumer Products,312230,Tobacco Manufacturing ,12/30/2020,FALSE
00150000010MgKqAAK,3,6,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,6/22/2015,FALSE
00150000010MGlVAAW,1,6,North America,Hospitality,722511,Full-Service Restaurants ,3/9/2017,FALSE
00150000010MgmCAAS,5,8,APAC,High Tech,335312,Motor and Generator Manufacturing ,1/26/2012,FALSE
00150000010MgNKAA0,2,6,EMEA,Government,921110,Executive Offices ,11/12/2010,FALSE
00150000010MgtXAAS,2,5,North America,Professional & Business Services,561110,Office Administrative Services,4/13/2020,FALSE
00150000010MgYeAAK,2,4,APAC,Manufacturing,325212,Synthetic Rubber Manufacturing ,11/2/2020,FALSE
00150000010MGyGAAW,1,1,North America,Banking,531120,Lessors of Nonresidential Buildings (except Miniwarehouses) ,9/3/2019,FALSE
00150000010MgzMAAS,1,4,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,10/2/2019,FALSE
00150000010Mh1xAAC,3,7,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,9/13/2013,FALSE
00150000010MH6ZAAW,3,8,Latin America,Government,921110,Executive Offices ,6/15/2018,FALSE
00150000010Mh7SAAS,5,6,APAC,Professional & Business Services,551112,Offices of Other Holding Companies ,11/25/2019,FALSE
00150000010Mh8PAAS,2,3,North America,Engineering Construction & Operation,237310,"Highway, Street, and Bridge Construction ",11/19/2013,FALSE
00150000010MHe6AAG,2,6,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,1/16/2012,FALSE
00150000010MHl0AAG,4,8,APAC,Government,921190,Other General Government Support ,10/9/2009,FALSE
00150000010MHLTAA4,2,6,EMEA,Manufacturing,331221,Rolled Steel Shape Manufacturing ,3/31/2021,FALSE
00150000010MHm0AAG,2,4,APAC,Life Sciences,325412,Pharmaceutical Preparation Manufacturing ,2/13/2013,FALSE
00150000010MHMBAA4,5,5,EMEA,Oil & Gas,213112,Support Activities for Oil and Gas Operations ,9/30/2012,FALSE
00150000010MHnaAAG,4,6,EMEA,Professional & Business Services,561492,Court Reporting and Stenotype Services ,10/14/2011,FALSE
00150000010MHnxAAG,5,6,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,3/19/2018,FALSE
00150000010MhOhAAK,3,4,APAC,Telecommunications,517911,Telecommunications Resellers ,4/21/2021,FALSE
00150000010MhpBAAS,2,4,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,6/22/2016,FALSE
00150000010MhUEAA0,2,6,EMEA,Automotive,333924,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing ",1/15/2016,FALSE
00150000010MhyhAAC,2,3,APAC,Professional & Business Services,551112,Offices of Other Holding Companies ,4/6/2020,FALSE
00150000010MhZHAA0,2,8,APAC,High Tech,541511,Custom Computer Programming Services ,5/28/2021,FALSE
00150000010MI5iAAG,1,4,North America,Government,921110,Executive Offices ,12/1/2011,FALSE
00150000010Mi7DAAS,6,5,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,12/4/2017,FALSE
00150000010MiAfAAK,1,3,EMEA,Manufacturing,332312,Fabricated Structural Metal Manufacturing ,7/27/2020,FALSE
00150000010MiB9AAK,1,2,APAC,Manufacturing,332431,Metal Can Manufacturing ,3/25/2021,FALSE
00150000010MiC3AAK,2,6,North America,Healthcare,446110,Pharmacies and Drug Stores ,2/20/2013,FALSE
00150000010MIlPAAW,2,5,APAC,High Tech,334112,Computer Storage Device Manufacturing ,4/9/2021,FALSE
00150000010MimCAAS,5,7,APAC,Banking,551111,Offices of Bank Holding Companies ,1/10/2019,FALSE
00150000010MirSAAS,2,4,APAC,Manufacturing,333318,Other Commercial and Service Industry Machinery Manufacturing ,6/1/2021,FALSE
00150000010MiTtAAK,3,3,EMEA,Banking,523991,"Trust, Fiduciary, and Custody Activities ",9/30/2015,FALSE
00150000010MiYZAA0,4,6,EMEA,Banking,523991,"Trust, Fiduciary, and Custody Activities ",1/13/2012,FALSE
00150000010MiZAAA0,4,5,APAC,Engineering Construction & Operation,236115,New Single-Family Housing Construction (except For-Sale Builders) ,6/24/2020,FALSE
00150000010MIZkAAO,4,1,EMEA,Automotive,441110,New Car Dealers ,10/30/2017,FALSE
00150000010MIZRAA4,5,6,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,9/17/2013,FALSE
00150000010MJb1AAG,2,5,EMEA,Professional & Business Services,561499,All Other Business Support Services ,2/26/2013,FALSE
00150000010MJb5AAG,2,6,North America,Healthcare,621491,HMO Medical Centers ,2/23/2018,FALSE
00150000010MjCYAA0,2,5,APAC,Automotive,333924,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing ",5/23/2016,FALSE
00150000010MjIhAAK,1,3,APAC,Consumer Products,339930,"Doll, Toy, and Game Manufacturing",2/17/2015,FALSE
00150000010MjIiAAK,4,7,APAC,High Tech,335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing ,9/11/2018,FALSE
00150000010MjiWAAS,1,4,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,2/2/2016,FALSE
00150000010MJnUAAW,2,5,North America,Government,921110,Executive Offices ,1/8/2020,FALSE
00150000010MJpjAAG,1,4,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,9/23/2020,FALSE
00150000010MjUnAAK,2,5,North America,Retail,447190,Other Gasoline Stations ,6/28/2016,FALSE
00150000010MjuQAAS,2,4,APAC,Manufacturing,313210,Broadwoven Fabric Mills,12/29/2020,FALSE
00150000010MjweAAC,5,2,EMEA,Banking,525910,Open-End Investment Funds ,3/24/2015,FALSE
00150000010MJXLAA4,1,5,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,7/28/2020,FALSE
00150000010MJYkAAO,2,5,EMEA,Government,921130,Public Finance Activities ,4/29/2015,FALSE
00150000010MJYOAA4,1,4,EMEA,Government,921130,Public Finance Activities ,5/29/2020,FALSE
00150000010MjzfAAC,2,6,APAC,Consumer Products,339992,Musical Instrument Manufacturing ,3/31/2015,FALSE
00150000010MjzwAAC,1,4,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,7/4/2019,FALSE
00150000010Mkc7AAC,5,7,APAC,Manufacturing,333415,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing ,2/17/2012,FALSE
00150000010MkK6AAK,3,5,Latin America,Professional & Business Services,551112,Offices of Other Holding Companies ,2/27/2021,FALSE
00150000010MkKHAA0,1,6,North America,Education,611310,"Colleges, Universities, and Professional Schools ",7/27/2007,FALSE
00150000010MKKNAA4,2,4,North America,Banking,551111,Offices of Bank Holding Companies ,3/18/2021,FALSE
00150000010MklrAAC,6,8,APAC,Telecommunications,517919,All Other Telecommunications ,11/24/2020,FALSE
00150000010MkLVAA0,2,6,Latin America,Professional & Business Services,551112,Offices of Other Holding Companies ,9/27/2019,FALSE
00150000010MKMiAAO,1,3,EMEA,Banking,525910,Open-End Investment Funds ,3/11/2020,FALSE
00150000010MKmOAAW,2,1,North America,Utilities,221118,Other Electric Power Generation ,8/10/2018,FALSE
00150000010MKrIAAW,6,7,APAC,High Tech,334417,Electronic Connector Manufacturing ,2/12/2013,FALSE
00150000010MkRwAAK,2,5,APAC,Automotive,336991,"Motorcycle, Bicycle, and Parts Manufacturing ",4/29/2014,FALSE
00150000010MKsjAAG,2,4,North America,Mining,213114,Support Activities for Metal Mining ,6/23/2020,FALSE
00150000010MksKAAS,3,5,EMEA,Banking,551111,Offices of Bank Holding Companies ,9/26/2017,FALSE
00150000010MktjAAC,1,4,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,10/23/2020,FALSE
00150000010MkunAAC,1,4,APAC,Manufacturing,332216,Saw Blade and Handtool Manufacturing ,12/17/2012,FALSE
00150000010MkvIAAS,5,8,APAC,High Tech,541512,Computer Systems Design Services ,6/18/2019,FALSE
00150000010MKyoAAG,4,7,APAC,Wholesale,424490,Other Grocery and Related Products Merchant Wholesalers ,8/31/2017,FALSE
00150000010Ml41AAC,2,2,North America,Media,512110,Motion Picture and Video Production ,12/15/2011,FALSE
00150000010ML6RAAW,3,7,Latin America,Telecommunications,517911,Telecommunications Resellers ,8/23/2019,FALSE
00150000010Ml7IAAS,2,6,North America,Education,611310,"Colleges, Universities, and Professional Schools ",7/9/2008,FALSE
00150000010ML8EAAW,3,5,Latin America,Government,921190,Other General Government Support ,10/17/2019,FALSE
00150000010MLbMAAW,2,3,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,8/15/2019,FALSE
00150000010MlCgAAK,4,7,APAC,Automotive,336991,"Motorcycle, Bicycle, and Parts Manufacturing ",9/17/2010,FALSE
00150000010MlgLAAS,4,5,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,6/18/2019,FALSE
00150000010Mlh3AAC,4,6,EMEA,Chemicals,325180,Other Basic Inorganic Chemical Manufacturing ,12/21/2012,FALSE
00150000010MLJsAAO,2,5,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,9/30/2011,FALSE
00150000010MLjwAAG,4,4,APAC,Utilities,221118,Other Electric Power Generation ,7/3/2018,FALSE
00150000010MloUAAS,6,7,APAC,Automotive,336111,Automobile Manufacturing ,2/27/2013,FALSE
00150000010MLoVAAW,4,5,Latin America,Government,921190,Other General Government Support ,11/2/2018,FALSE
00150000010MLpHAAW,1,3,North America,Banking,522110,Commercial Banking ,11/28/2017,FALSE
00150000010MlqqAAC,3,4,APAC,Manufacturing,333999,All Other Miscellaneous General Purpose Machinery Manufacturing ,4/19/2021,FALSE
00150000010MLr1AAG,1,4,North America,Government,921120,Legislative Bodies ,8/10/2020,FALSE
00150000010MlrtAAC,6,4,Latin America,Professional & Business Services,551112,Offices of Other Holding Companies ,1/22/2013,FALSE
00150000010MlTeAAK,5,8,Latin America,Government,921190,Other General Government Support ,8/3/2009,FALSE
00150000010MLtvAAG,2,6,North America,Education,611310,"Colleges, Universities, and Professional Schools ",9/28/2007,FALSE
00150000010MLWxAAO,5,6,APAC,Telecommunications,517312,NA,10/30/2018,FALSE
00150000010Mm04AAC,6,8,APAC,Manufacturing,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing ,11/2/2012,FALSE
00150000010MM2lAAG,5,8,APAC,Government,921190,Other General Government Support ,9/18/2020,FALSE
00150000010MM3RAAW,3,5,APAC,Government,921190,Other General Government Support ,5/16/2018,FALSE
00150000010MM4PAAW,4,6,North America,Government,921120,Legislative Bodies ,5/16/2017,FALSE
00150000010Mm6RAAS,3,6,APAC,Automotive,326199,All Other Plastics Product Manufacturing ,5/20/2021,FALSE
00150000010MmACAA0,3,5,EMEA,Government,921190,Other General Government Support ,5/31/2018,FALSE
00150000010MMEHAA4,3,3,EMEA,Professional & Business Services,561499,All Other Business Support Services ,9/24/2020,FALSE
00150000010MmEMAA0,6,8,APAC,Engineering Construction & Operation,236116,New Multifamily Housing Construction (except For-Sale Builders) ,1/15/2016,FALSE
00150000010MmoEAAS,2,3,North America,Healthcare,622110,General Medical and Surgical Hospitals ,10/28/2020,FALSE
00150000010MMQhAAO,2,4,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,6/14/2012,FALSE
00150000010MMRfAAO,1,4,North America,Education,611310,"Colleges, Universities, and Professional Schools ",6/11/2008,FALSE
00150000010MmuXAAS,5,6,APAC,Insurance,524113,Direct Life Insurance Carriers ,9/29/2020,FALSE
00150000010MmVsAAK,3,6,APAC,Life Sciences,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing ,6/30/2017,FALSE
00150000010MmWHAA0,3,6,APAC,Automotive,332991,Ball and Roller Bearing Manufacturing,12/21/2018,FALSE
00150000010MmySAAS,4,8,EMEA,Banking,525990,Other Financial Vehicles ,6/27/2014,FALSE
00150000010Mn0bAAC,5,6,APAC,Engineering Construction & Operation,236116,New Multifamily Housing Construction (except For-Sale Builders) ,10/28/2020,FALSE
00150000010MN1cAAG,2,6,EMEA,Government,921130,Public Finance Activities ,11/1/2012,FALSE
00150000010Mn4zAAC,4,7,APAC,Government,921190,Other General Government Support ,3/29/2013,FALSE
00150000010MNd9AAG,4,6,APAC,Chemicals,325180,Other Basic Inorganic Chemical Manufacturing ,10/29/2019,FALSE
00150000010MnG6AAK,2,6,North America,Education,611310,"Colleges, Universities, and Professional Schools ",12/21/2007,FALSE
00150000010MNHAAA4,1,4,EMEA,Non-Profits,624190,Other Individual and Family Services ,7/24/2015,FALSE
00150000010MNkGAAW,1,1,EMEA,Utilities,221310,Water Supply and Irrigation Systems ,3/31/2020,FALSE
00150000010MnLFAA0,3,8,North America,Government,921110,Executive Offices ,6/2/2011,FALSE
00150000010MnQtAAK,4,6,North America,Media,511110,Newspaper Publishers ,6/30/2010,FALSE
00150000010MnTSAA0,2,4,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,4/25/2013,FALSE
00150000010MNUoAAO,2,5,North America,Government,921110,Executive Offices ,9/15/2016,FALSE
00150000010MNv5AAG,1,3,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,2/4/2020,FALSE
00150000010MNvgAAG,1,3,EMEA,Engineering Construction & Operation,236210,Industrial Building Construction ,8/6/2019,FALSE
00150000010MNvHAAW,5,4,EMEA,Banking,525910,Open-End Investment Funds ,6/2/2021,FALSE
00150000010MNWxAAO,1,6,APAC,Wholesale,423990,Other Miscellaneous Durable Goods Merchant Wholesalers ,9/25/2018,FALSE
00150000010MNXSAA4,2,6,EMEA,Banking,522110,Commercial Banking ,8/11/2020,FALSE
00150000010MO6AAAW,1,4,North America,Healthcare,622110,General Medical and Surgical Hospitals ,1/25/2016,FALSE
00150000010MO6jAAG,1,4,EMEA,Banking,523991,"Trust, Fiduciary, and Custody Activities ",6/24/2011,FALSE
00150000010Mo8uAAC,4,7,APAC,Professional & Business Services,561110,Office Administrative Services,2/12/2019,FALSE
00150000010Mo8xAAC,3,4,APAC,Banking,522110,Commercial Banking ,3/31/2020,FALSE
00150000010MOFSAA4,1,5,North America,Healthcare,52391,NA,4/17/2014,FALSE
00150000010MoiiAAC,2,6,North America,Education,611310,"Colleges, Universities, and Professional Schools ",9/24/2007,FALSE
00150000010MoLVAA0,1,4,APAC,Banking,522110,Commercial Banking ,3/13/2020,FALSE
00150000010MoOBAA0,4,7,APAC,Government,921190,Other General Government Support ,2/20/2014,FALSE
00150000010MoPIAA0,1,3,North America,Healthcare,622110,General Medical and Surgical Hospitals ,11/10/2017,FALSE
00150000010MOPTAA4,5,8,EMEA,Mining,212319,Other Crushed and Broken Stone Mining and Quarrying ,3/26/2019,FALSE
00150000010MORiAAO,1,3,Latin America,Banking,523910,Miscellaneous Intermediation ,6/30/2019,FALSE
00150000010MOsMAAW,2,4,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,2/24/2021,FALSE
00150000010MOu3AAG,4,7,APAC,Automotive,327212,Other Pressed and Blown Glass and Glassware Manufacturing ,3/18/2016,FALSE
00150000010MOUAAA4,3,5,APAC,Life Sciences,325412,Pharmaceutical Preparation Manufacturing ,2/27/2012,FALSE
00150000010Mp23AAC,6,7,APAC,Wholesale,424690,Other Chemical and Allied Products Merchant Wholesalers ,9/30/2013,FALSE
00150000010Mp5qAAC,2,6,Latin America,Professional & Business Services,551112,Offices of Other Holding Companies ,4/28/2021,FALSE
00150000010MpBzAAK,1,3,APAC,Manufacturing,334519,Other Measuring and Controlling Device Manufacturing ,9/24/2015,FALSE
00150000010MpDpAAK,4,6,APAC,Automotive,336390,Other Motor Vehicle Parts Manufacturing,6/24/2021,FALSE
00150000010MPGxAAO,4,6,EMEA,Professional & Business Services,541512,Computer Systems Design Services ,9/23/2009,FALSE
00150000010MPjCAAW,3,2,EMEA,Banking,551111,Offices of Bank Holding Companies ,2/13/2018,FALSE
00150000010MpkoAAC,1,2,North America,Engineering Construction & Operation,236220,Commercial and Institutional Building Construction ,7/6/2018,FALSE
00150000010MpNNAA0,3,6,APAC,Life Sciences,339112,Surgical and Medical Instrument Manufacturing ,2/19/2018,FALSE
00150000010MPOHAA4,5,7,APAC,Wholesale,424510,Grain and Field Bean Merchant Wholesalers ,9/16/2019,FALSE
00150000010MPRIAA4,1,4,North America,Chemicals,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,8/27/2018,FALSE
00150000010MPsfAAG,2,2,EMEA,Banking,523910,Miscellaneous Intermediation ,3/29/2016,FALSE
00150000010MPVEAA4,3,6,EMEA,Manufacturing,332710,Machine Shops,12/5/2019,FALSE
00150000010MPxcAAG,4,7,APAC,Government,921190,Other General Government Support ,5/16/2017,FALSE
00150000010MPykAAG,5,7,North America,Government,921120,Legislative Bodies ,4/20/2012,FALSE
00150000010MPzBAAW,2,4,EMEA,Banking,525990,Other Financial Vehicles ,10/23/2008,FALSE
00150000010Mq7KAAS,4,8,APAC,Government,921190,Other General Government Support ,1/11/2011,FALSE
00150000010MQAPAA4,6,8,EMEA,Government,926110,Administration of General Economic Programs ,5/16/2012,FALSE
00150000010MQCXAA4,1,4,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,3/24/2021,FALSE
00150000010MQdZAAW,3,4,APAC,Professional & Business Services,551112,Offices of Other Holding Companies ,12/20/2019,FALSE
00150000010MQGHAA4,2,4,EMEA,High Tech,334111,Electronic Computer Manufacturing ,1/22/2021,FALSE
00150000010MqGjAAK,2,6,North America,Healthcare,622110,General Medical and Surgical Hospitals ,11/25/2015,FALSE
00150000010MQGPAA4,6,6,APAC,Professional & Business Services,551112,Offices of Other Holding Companies ,12/20/2020,FALSE
00150000010MqixAAC,2,2,North America,High Tech,541512,Computer Systems Design Services ,3/29/2019,FALSE
00150000010MqJgAAK,1,2,North America,Engineering Construction & Operation,236220,Commercial and Institutional Building Construction ,7/27/2018,FALSE
00150000010MqJOAA0,1,4,North America,Engineering Construction & Operation,238220,"Plumbing, Heating, and Air-Conditioning Contractors ",12/27/2016,FALSE
00150000010MQObAAO,4,6,APAC,Consumer Products,311920,Coffee and Tea Manufacturing ,12/10/2015,FALSE
00150000010MqR5AAK,1,3,North America,Education,611110,Elementary and Secondary Schools ,2/22/2016,FALSE
00150000010MqTyAAK,1,1,North America,Banking,531110,Lessors of Residential Buildings and Dwellings ,5/31/2019,FALSE
00150000010MR8dAAG,5,6,APAC,Government,921110,Executive Offices ,9/20/2010,FALSE
00150000010MR8FAAW,6,7,APAC,Government,921190,Other General Government Support ,3/19/2019,FALSE
00150000010MRDBAA4,2,3,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,3/31/2021,FALSE
00150000010MRgaAAG,2,3,EMEA,Telecommunications,551112,Offices of Other Holding Companies ,9/30/2019,FALSE
00150000010MRQ6AAO,2,4,EMEA,Engineering Construction & Operation,551112,Offices of Other Holding Companies ,10/26/2017,FALSE
00150000010MRrNAAW,3,5,EMEA,Banking,523991,"Trust, Fiduciary, and Custody Activities ",2/4/2020,FALSE
00150000010MrS0AAK,1,5,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,9/21/2015,FALSE
00150000010MRSIAA4,2,4,North America,Oil & Gas,213112,Support Activities for Oil and Gas Operations ,6/28/2019,FALSE
00150000010Mrt6AAC,1,3,North America,Healthcare,561110,Office Administrative Services,8/31/2016,FALSE
00150000010MS0WAAW,3,3,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,5/25/2021,FALSE
00150000010MS4LAAW,1,4,APAC,Government,921190,Other General Government Support ,8/7/2012,FALSE
