UltimateParentAccountID,Quarter,Product,ARR,QuotaRelief
0015000001F8d0gAAB,2017 Q4,RC,566642122.6,NA
0015000001F8d0gAAB,2018 Q4,RC,313949877.9,NA
0015000001F8d0gAAB,2018 Q4,CX,468884518.5,573767242.8
0015000001F8d0gAAB,2018 Q4,EX,2096016507,1394934871
0015000001F8d0gAAB,2019 Q4,CX,1454756990,NA
0015000001F8d0gAAB,2019 Q4,EX,796012036.3,765734000
0015000001F8d0gAAB,2020 Q4,CX,4425305009,NA
0015000001F8d0gAAB,2020 Q4,EX,18471967718,NA
0015000001F8dxLAAR,2017 Q1,RC,336922391.9,NA
0015000001F8dxLAAR,2018 Q1,RC,113614769.5,NA
0015000001F8dxLAAR,2018 Q1,RC,336922391.9,NA
0015000001F8dxLAAR,2019 Q1,RC,1086610732,265709698
0015000001F8dxLAAR,2020 Q1,RC,1085669472,NA
0015000001F8dxLAAR,2020 Q1,CX,2970566051,114860100
0015000001F8dxLAAR,2021 Q1,CX,2986363712,0
0015000001F8dxLAAR,2017 Q2,RC,336923113.1,NA
0015000001F8dxLAAR,2018 Q2,RC,113613867.9,NA
0015000001F8dxLAAR,2018 Q2,RC,336923113.1,NA
0015000001F8dxLAAR,2019 Q2,RC,1344252827,NA
0015000001F8dxLAAR,2020 Q2,RC,1085667849,NA
0015000001F8dxLAAR,2020 Q2,CX,2970568035,NA
0015000001F8dxLAAR,2021 Q2,CX,2986364974,NA
0015000001F8dxLAAR,2017 Q3,RC,336923113.1,NA
0015000001F8dxLAAR,2018 Q3,RC,645928611.2,150849598
0015000001F8dxLAAR,2019 Q3,RC,1085667849,51840191.8
0015000001F8dxLAAR,2020 Q3,CX,2970568035,NA
0015000001F8dxLAAR,2017 Q4,RC,10993988.85,76573400
0015000001F8dxLAAR,2017 Q4,RC,336922391.9,76573400
0015000001F8dxLAAR,2018 Q4,RC,585312248.9,130174780
0015000001F8dxLAAR,2019 Q4,RC,1085669472,NA
0015000001F8dxLAAR,2020 Q4,CX,-13210766132,2796843435
0015000001Fh6DTAAZ,2018 Q3,CX,303795750.2,153146800
0015000001Fh6DTAAZ,2018 Q4,CX,303796170.9,NA
0015000001Fhy2AAAR,2021 Q2,EX,148552345,742761980
0015000001Fi9TsAAJ,2021 Q1,RC,5497704880,5226712832
0015000001Fi9TsAAJ,2021 Q2,RC,10025226216,NA
0015000001GnmgeAAB,2021 Q1,EX,620349840.8,NA
0015000001GnmgeAAB,2021 Q2,EX,620349420,NA
0015000001GnmgeAAB,2020 Q4,EX,620349840.8,604526777.6
0015000001GSRgTAAX,2017 Q1,RC,164642962.2,NA
0015000001GSRgTAAX,2017 Q2,RC,164643683.4,NA
0015000001GSRgTAAX,2017 Q3,RC,164643683.4,NA
0015000001HFPqkAAH,2021 Q1,RC,22972514.02,NA
0015000001HFPqkAAH,2020 Q2,RC,16080158.76,22972020
0015000001HFPqkAAH,2021 Q2,RC,23771803.64,1148601
0015000001HFPqkAAH,2020 Q3,RC,22972453.92,NA
0015000001HFPqkAAH,2020 Q4,RC,22972514.02,NA
0015000001HHSEgAAP,2017 Q1,EX,53601330.6,NA
0015000001HHSEgAAP,2017 Q1,EX,187604657.1,NA
0015000001HHSEgAAP,2017 Q1,RC,554654581.5,NA
0015000001HHSEgAAP,2017 Q1,RC,143693616.2,NA
0015000001HHSEgAAP,2018 Q1,EX,260083479.8,NA
0015000001HHSEgAAP,2018 Q1,RC,981934326.4,NA
0015000001HHSEgAAP,2018 Q1,RC,143693616.2,NA
0015000001HHSEgAAP,2019 Q1,RC,1075849354,NA
0015000001HHSEgAAP,2019 Q1,CX,856072357.9,NA
0015000001HHSEgAAP,2019 Q1,EX,202919065.4,NA
0015000001HHSEgAAP,2020 Q1,RC,1527280892,432895005.7
0015000001HHSEgAAP,2020 Q1,CX,839699482.9,NA
0015000001HHSEgAAP,2020 Q1,EX,212483132.4,NA
0015000001HHSEgAAP,2021 Q1,RC,-6258632441,0
0015000001HHSEgAAP,2021 Q1,CX,3340470409,NA
0015000001HHSEgAAP,2021 Q1,EX,223731369.7,NA
0015000001HHSEgAAP,2017 Q2,EX,51816122.23,NA
0015000001HHSEgAAP,2017 Q2,EX,181353632.9,NA
0015000001HHSEgAAP,2017 Q2,RC,554657406.5,NA
0015000001HHSEgAAP,2017 Q2,RC,143692894.9,NA
0015000001HHSEgAAP,2018 Q2,EX,258175054.1,NA
0015000001HHSEgAAP,2018 Q2,RC,981936850.8,21363978.6
0015000001HHSEgAAP,2018 Q2,RC,143692894.9,21363978.6
0015000001HHSEgAAP,2019 Q2,RC,1331245226,250395018
0015000001HHSEgAAP,2019 Q2,CX,856071877,NA
0015000001HHSEgAAP,2019 Q2,EX,203243517.6,10145975.5
0015000001HHSEgAAP,2020 Q2,RC,1960176942,NA
0015000001HHSEgAAP,2020 Q2,CX,839701045.7,NA
0015000001HHSEgAAP,2020 Q2,EX,212859937,10666674.62
0015000001HHSEgAAP,2021 Q2,RC,0,NA
0015000001HHSEgAAP,2021 Q2,CX,3340469448,NA
0015000001HHSEgAAP,2021 Q2,EX,216280930.2,NA
0015000001HHSEgAAP,2017 Q3,EX,260084922.3,NA
0015000001HHSEgAAP,2017 Q3,RC,981936850.8,427279572
0015000001HHSEgAAP,2017 Q3,RC,143692894.9,427279572
0015000001HHSEgAAP,2018 Q3,RC,448643882.4,NA
0015000001HHSEgAAP,2018 Q3,EX,202919305.8,NA
0015000001HHSEgAAP,2018 Q3,RC,554657406.5,NA
0015000001HHSEgAAP,2018 Q3,RC,143692894.9,NA
0015000001HHSEgAAP,2019 Q3,RC,1361700637,353003374
0015000001HHSEgAAP,2019 Q3,CX,856071877,NA
0015000001HHSEgAAP,2019 Q3,EX,212483553.2,NA
0015000001HHSEgAAP,2020 Q3,RC,1960176942,38286700
0015000001HHSEgAAP,2020 Q3,CX,839701045.7,NA
0015000001HHSEgAAP,2020 Q3,EX,223732211.2,NA
0015000001HHSEgAAP,2017 Q4,EX,260083479.8,NA
0015000001HHSEgAAP,2017 Q4,RC,981939735.9,NA
0015000001HHSEgAAP,2017 Q4,RC,143693616.2,NA
0015000001HHSEgAAP,2018 Q4,RC,448643822.3,479426057.4
0015000001HHSEgAAP,2018 Q4,CX,276153420.5,143651698.4
0015000001HHSEgAAP,2018 Q4,EX,202919065.4,NA
0015000001HHSEgAAP,2018 Q4,RC,268385320.8,479426057.4
0015000001HHSEgAAP,2018 Q4,RC,69528820.11,479426057.4
0015000001HHSEgAAP,2019 Q4,RC,1527280892,NA
0015000001HHSEgAAP,2019 Q4,CX,847633475.2,0
0015000001HHSEgAAP,2019 Q4,EX,212483132.4,NA
0015000001HHSEgAAP,2020 Q4,RC,2040936569,NA
0015000001HHSEgAAP,2020 Q4,CX,3746784580,457531118.8
0015000001HHSEgAAP,2020 Q4,EX,223731369.7,NA
0015000001HiybnAAB,2021 Q2,RC,215416365.5,209496399.3
0015000001J4bA9AAJ,2021 Q1,RC,163038131.9,NA
0015000001J4bA9AAJ,2021 Q2,RC,163037530.8,70187178.44
0015000001J4bA9AAJ,2020 Q3,RC,163037530.8,160804140
0015000001J4bA9AAJ,2020 Q4,RC,163038131.9,NA
0015000001J4eu5AAB,2018 Q1,RC,92160533.1,NA
0015000001J4eu5AAB,2018 Q2,RC,92161855.43,NA
0015000001J4eu5AAB,2018 Q3,RC,92161855.43,NA
0015000001J4eu5AAB,2018 Q4,RC,92160533.1,NA
0015000001J5XFbAAN,2020 Q1,CX,2909789867,NA
0015000001J5XFbAAN,2021 Q1,CX,3804320449,260349560
0015000001J5XFbAAN,2020 Q2,CX,2909785780,NA
0015000001J5XFbAAN,2021 Q2,CX,3940641343,NA
0015000001J5XFbAAN,2020 Q3,CX,2909785780,NA
0015000001J5XFbAAN,2019 Q4,CX,1126372656,2909789200
0015000001J5XFbAAN,2020 Q4,CX,2756647587,382867000
0015000001J5XFgAAN,2021 Q1,EX,604930848,NA
0015000001J5XFgAAN,2021 Q2,EX,604930727.8,NA
0015000001J5XFgAAN,2020 Q4,EX,604930848,604929860
0015000001JdOOgAAN,2017 Q1,RC,38286922.31,NA
0015000001JdOOgAAN,2017 Q2,RC,38286802.1,NA
0015000001JdOOgAAN,2017 Q3,RC,6379891.492,NA
0015000001JdUF6AAN,2018 Q1,RC,68915738.89,68916060
0015000001JdUF6AAN,2019 Q1,RC,64258124.78,3445803
0015000001JdUF6AAN,2020 Q1,RC,72165069.36,0
0015000001JdUF6AAN,2021 Q1,RC,75980598.38,3618093.15
0015000001JdUF6AAN,2018 Q2,RC,68915498.46,NA
0015000001JdUF6AAN,2019 Q2,RC,73774948.52,NA
0015000001JdUF6AAN,2020 Q2,RC,72163206.08,NA
0015000001JdUF6AAN,2021 Q2,RC,75977352.65,NA
0015000001JdUF6AAN,2018 Q3,RC,68915498.46,NA
0015000001JdUF6AAN,2019 Q3,RC,73774948.52,NA
0015000001JdUF6AAN,2020 Q3,RC,72163206.08,NA
0015000001JdUF6AAN,2018 Q4,RC,68915738.89,NA
0015000001JdUF6AAN,2019 Q4,RC,73775309.16,NA
0015000001JdUF6AAN,2020 Q4,RC,72165069.36,NA
0015000001lbZ5XAAU,2019 Q1,CX,117693562.8,1185433877
0015000001lbZ5XAAU,2020 Q1,CX,1214162281,0
0015000001lbZ5XAAU,2021 Q1,CX,1212137309,64143699.42
0015000001lbZ5XAAU,2019 Q2,CX,1216170542,NA
0015000001lbZ5XAAU,2020 Q2,CX,1195460118,NA
0015000001lbZ5XAAU,2021 Q2,CX,1367676196,NA
0015000001lbZ5XAAU,2019 Q3,CX,1216170542,NA
0015000001lbZ5XAAU,2020 Q3,CX,1195460118,NA
0015000001lbZ5XAAU,2019 Q4,CX,1216169220,NA
0015000001lbZ5XAAU,2020 Q4,CX,1195459697,NA
0015000001NagUSAAZ,2020 Q1,RC,260350350.4,NA
0015000001NagUSAAZ,2020 Q2,RC,260349509,NA
0015000001NagUSAAZ,2020 Q3,RC,260349509,NA
0015000001NagUSAAZ,2019 Q4,RC,260350350.4,260349560
0015000001nitbxAAA,2017 Q1,EX,187370243.7,183776160
0015000001nitbxAAA,2017 Q1,RC,137831477.8,NA
0015000001nitbxAAA,2018 Q1,RC,54167529.14,NA
0015000001nitbxAAA,2018 Q1,RC,174188997.4,NA
0015000001nitbxAAA,2019 Q1,RC,240441439.3,NA
0015000001nitbxAAA,2020 Q1,RC,21951914.11,NA
0015000001nitbxAAA,2021 Q1,RC,204006383,NA
0015000001nitbxAAA,2017 Q2,EX,187370183.6,NA
0015000001nitbxAAA,2017 Q2,RC,137832860.2,NA
0015000001nitbxAAA,2018 Q2,RC,54167589.24,NA
0015000001nitbxAAA,2018 Q2,RC,174187434.7,NA
0015000001nitbxAAA,2019 Q2,RC,240442160.6,NA
0015000001nitbxAAA,2020 Q2,RC,21951373.15,NA
0015000001nitbxAAA,2021 Q2,RC,204005601.6,NA
0015000001nitbxAAA,2017 Q3,EX,187370183.6,NA
0015000001nitbxAAA,2017 Q3,RC,137834723.5,30629360
0015000001nitbxAAA,2018 Q3,RC,54167589.24,19664968
0015000001nitbxAAA,2018 Q3,RC,174185571.4,19664968
0015000001nitbxAAA,2019 Q3,RC,240429117.6,NA
0015000001nitbxAAA,2020 Q3,RC,21951373.15,NA
0015000001nitbxAAA,2017 Q4,RC,19220096.31,42146765.09
0015000001nitbxAAA,2017 Q4,EX,175274511.8,NA
0015000001nitbxAAA,2017 Q4,RC,174188997.4,42146765.09
0015000001nitbxAAA,2018 Q4,RC,240441439.3,NA
0015000001nitbxAAA,2019 Q4,RC,21951914.11,22972020
0015000001nitbxAAA,2020 Q4,RC,204006383,372094194.6
0015000001niwA7AAI,2021 Q1,RC,1217292601,NA
0015000001niwA7AAI,2021 Q2,RC,1217292240,NA
0015000001niwA7AAI,2020 Q4,RC,1217292601,1367714253
0015000001niwA7AAI,2020 Q4,CX,2476487501,0
0015000001NWsW7AAL,2018 Q1,RC,105462592.4,NA
0015000001NWsW7AAL,2019 Q1,RC,180851747.8,NA
0015000001NWsW7AAL,2020 Q1,RC,175741535.4,NA
0015000001NWsW7AAL,2021 Q1,RC,157325657.4,NA
0015000001NWsW7AAL,2017 Q2,RC,105461991.4,NA
0015000001NWsW7AAL,2018 Q2,RC,180850545.6,71931214.2
0015000001NWsW7AAL,2019 Q2,RC,175741415.2,8622930.574
0015000001NWsW7AAL,2020 Q2,RC,157322832.5,8737331.234
0015000001NWsW7AAL,2021 Q2,RC,214276034.4,10091608.39
0015000001NWsW7AAL,2017 Q3,RC,105461991.4,NA
0015000001NWsW7AAL,2018 Q3,RC,180850545.6,NA
0015000001NWsW7AAL,2019 Q3,RC,175741415.2,NA
0015000001NWsW7AAL,2020 Q3,RC,157322832.5,NA
0015000001NWsW7AAL,2017 Q4,RC,105462592.4,NA
0015000001NWsW7AAL,2018 Q4,RC,180851747.8,NA
0015000001NWsW7AAL,2019 Q4,RC,175741535.4,NA
0015000001NWsW7AAL,2020 Q4,RC,157325657.4,NA
0015000001NXNtAAAX,2018 Q1,RC,122987699.5,NA
0015000001NXNtAAAX,2019 Q1,RC,0,NA
0015000001NXNtAAAX,2018 Q2,RC,122988060.1,NA
0015000001NXNtAAAX,2019 Q2,RC,0,NA
0015000001NXNtAAAX,2018 Q3,RC,122988060.1,0
0015000001NXNtAAAX,2019 Q3,RC,0,NA
0015000001NXNtAAAX,2017 Q4,RC,122987699.5,124559346.3
0015000001NXNtAAAX,2018 Q4,RC,128510840,NA
0015000001OdYQQAA3,2017 Q1,RC,382871026.3,NA
0015000001OdYQQAA3,2018 Q1,RC,345828298.2,NA
0015000001OdYQQAA3,2018 Q1,RC,37066169.41,NA
0015000001OdYQQAA3,2019 Q1,RC,37078791.67,NA
0015000001OdYQQAA3,2019 Q1,CX,2426788252,NA
0015000001OdYQQAA3,2020 Q1,RC,381837804.1,NA
0015000001OdYQQAA3,2020 Q1,CX,2428535533,NA
0015000001OdYQQAA3,2021 Q1,RC,353801960.5,NA
0015000001OdYQQAA3,2021 Q1,CX,2450168284,NA
0015000001OdYQQAA3,2021 Q1,EX,601313668.8,NA
0015000001OdYQQAA3,2021 Q1,EX,7466968.647,NA
0015000001OdYQQAA3,2017 Q2,RC,382866157.7,NA
0015000001OdYQQAA3,2018 Q2,RC,382881064,NA
0015000001OdYQQAA3,2018 Q2,CX,161785402.6,2547067743
0015000001OdYQQAA3,2019 Q2,RC,381837623.8,96174658.93
0015000001OdYQQAA3,2019 Q2,CX,2264986320,NA
0015000001OdYQQAA3,2020 Q2,RC,353804484.9,0
0015000001OdYQQAA3,2020 Q2,CX,2428534391,NA
0015000001OdYQQAA3,2021 Q2,RC,382882927.3,0
0015000001OdYQQAA3,2021 Q2,CX,2450169006,NA
0015000001OdYQQAA3,2021 Q2,EX,601312226.3,NA
0015000001OdYQQAA3,2021 Q2,EX,7466187.269,NA
0015000001OdYQQAA3,2017 Q3,RC,382866157.7,NA
0015000001OdYQQAA3,2018 Q3,RC,382881064,NA
0015000001OdYQQAA3,2018 Q3,CX,2426788492,NA
0015000001OdYQQAA3,2019 Q3,RC,381837623.8,NA
0015000001OdYQQAA3,2019 Q3,CX,0,NA
0015000001OdYQQAA3,2020 Q3,RC,353804484.9,NA
0015000001OdYQQAA3,2020 Q3,CX,2429969121,0
0015000001OdYQQAA3,2017 Q4,RC,382863813.6,NA
0015000001OdYQQAA3,2018 Q4,RC,382881845.4,NA
0015000001OdYQQAA3,2018 Q4,CX,2426788252,NA
0015000001OdYQQAA3,2019 Q4,RC,381837804.1,NA
0015000001OdYQQAA3,2019 Q4,CX,2428535533,NA
0015000001OdYQQAA3,2020 Q4,RC,353801960.5,NA
0015000001OdYQQAA3,2020 Q4,CX,2450168284,NA
0015000001OdYQQAA3,2020 Q4,EX,592885605.2,NA
0015000001OdYQQAA3,2020 Q4,EX,7360581.023,NA
0015000001PbyjvAAB,2018 Q1,RC,385299909.8,NA
0015000001PbyjvAAB,2019 Q1,RC,382685298.7,124717853.2
0015000001PbyjvAAB,2020 Q1,RC,338913102.7,17164540.2
0015000001PbyjvAAB,2021 Q1,RC,647109032.9,0
0015000001PbyjvAAB,2018 Q2,RC,385301472.6,NA
0015000001PbyjvAAB,2019 Q2,RC,587486643.7,NA
0015000001PbyjvAAB,2020 Q2,RC,331320211.9,NA
0015000001PbyjvAAB,2021 Q2,RC,91122141.8,NA
0015000001PbyjvAAB,2017 Q3,RC,256867027.3,365464010.2
0015000001PbyjvAAB,2018 Q3,RC,101735419.2,NA
0015000001PbyjvAAB,2018 Q3,RC,128443761.7,NA
0015000001PbyjvAAB,2019 Q3,RC,430965024.2,NA
0015000001PbyjvAAB,2020 Q3,RC,716632864.2,-17164540.2
0015000001PbyjvAAB,2017 Q4,RC,385299909.8,NA
0015000001PbyjvAAB,2018 Q4,RC,234774044.4,NA
0015000001PbyjvAAB,2019 Q4,RC,352712839.7,NA
0015000001PbyjvAAB,2020 Q4,RC,1658009644,384484536.5
0015000001PcedCAAR,2017 Q1,RC,96482755.71,96482484
0015000001PcedCAAR,2018 Q1,RC,92135288.58,22972020
0015000001PcedCAAR,2019 Q1,RC,87807656.42,3828670
0015000001PcedCAAR,2020 Q1,RC,0,NA
0015000001PcedCAAR,2021 Q1,RC,377836547.5,NA
0015000001PcedCAAR,2017 Q2,RC,96482815.82,NA
0015000001PcedCAAR,2018 Q2,RC,269671529.1,91888080
0015000001PcedCAAR,2019 Q2,RC,188626038.4,88059410
0015000001PcedCAAR,2020 Q2,RC,-1043889249,88059410
0015000001PcedCAAR,2021 Q2,RC,377835285.3,NA
0015000001PcedCAAR,2021 Q2,BX,200239900.4,306070312
0015000001PcedCAAR,2017 Q3,RC,96482815.82,NA
0015000001PcedCAAR,2018 Q3,RC,293976232.6,NA
0015000001PcedCAAR,2019 Q3,RC,188626038.4,NA
0015000001PcedCAAR,2020 Q3,RC,117858433.6,NA
0015000001PcedCAAR,2017 Q4,RC,96482755.71,NA
0015000001PcedCAAR,2018 Q4,RC,99546358.64,NA
0015000001PcedCAAR,2019 Q4,RC,188621650.6,NA
0015000001PcedCAAR,2020 Q4,RC,117857652.2,419765271.1
0015000001plsaEAAQ,2017 Q1,RC,22972514.02,22972020
0015000001plsaEAAQ,2018 Q1,RC,47093653.74,1148601
0015000001plsaEAAQ,2019 Q1,RC,50209548.9,NA
0015000001plsaEAAQ,2020 Q1,RC,24445712.13,NA
0015000001plsaEAAQ,2021 Q1,RC,69467511.99,NA
0015000001plsaEAAQ,2017 Q2,RC,22972453.92,NA
0015000001plsaEAAQ,2018 Q2,RC,47092692.05,1148601
0015000001plsaEAAQ,2019 Q2,RC,49377080.77,NA
0015000001plsaEAAQ,2020 Q2,RC,69467031.14,68916060
0015000001plsaEAAQ,2021 Q2,RC,72245190.66,3626056.784
0015000001plsaEAAQ,2017 Q3,RC,45944907.83,22972020
0015000001plsaEAAQ,2018 Q3,RC,48240476.27,NA
0015000001plsaEAAQ,2019 Q3,RC,25256842.63,NA
0015000001plsaEAAQ,2020 Q3,RC,69467031.14,NA
0015000001plsaEAAQ,2017 Q4,RC,45945028.04,NA
0015000001plsaEAAQ,2018 Q4,RC,48242279.45,201081.7484
0015000001plsaEAAQ,2019 Q4,RC,25257143.16,NA
0015000001plsaEAAQ,2020 Q4,RC,69467511.99,NA
0015000001plsOUAAY,2020 Q1,EX,765610420.4,NA
0015000001plsOUAAY,2020 Q2,EX,765613065.1,NA
0015000001plsOUAAY,2019 Q3,EX,552879831.6,NA
0015000001plsOUAAY,2019 Q4,EX,747760741,NA
0015000001RBiIsAAL,2018 Q1,EX,91888252.91,NA
0015000001RBiIsAAL,2019 Q1,EX,471183573.1,NA
0015000001RBiIsAAL,2019 Q1,EX,91888252.91,NA
0015000001RBiIsAAL,2018 Q2,EX,91887952.38,NA
0015000001RBiIsAAL,2019 Q2,EX,471182190.7,NA
0015000001RBiIsAAL,2019 Q2,EX,91887952.38,NA
0015000001RBiIsAAL,2020 Q2,EX,-65762818.44,0
0015000001RBiIsAAL,2018 Q3,EX,471182190.7,463437531.5
0015000001RBiIsAAL,2018 Q3,EX,91887952.38,463437531.5
0015000001RBiIsAAL,2019 Q3,EX,91887952.38,NA
0015000001RBiIsAAL,2017 Q4,EX,11857712.1,91888080
0015000001RBiIsAAL,2018 Q4,EX,471183573.1,NA
0015000001RBiIsAAL,2018 Q4,EX,91886449.73,NA
0015000001RBiIsAAL,2019 Q4,EX,80028737.62,NA
0015000001RTzVDAA1,2018 Q1,RC,91738588.96,NA
0015000001RTzVDAA1,2019 Q1,RC,93011634.09,NA
0015000001RTzVDAA1,2020 Q1,RC,134634439.5,NA
0015000001RTzVDAA1,2021 Q1,RC,142056328.7,NA
0015000001RTzVDAA1,2018 Q2,RC,91738889.49,NA
0015000001RTzVDAA1,2019 Q2,RC,93013377.16,NA
0015000001RTzVDAA1,2020 Q2,RC,134633598,NA
0015000001RTzVDAA1,2021 Q2,RC,142055066.4,NA
0015000001RTzVDAA1,2017 Q3,RC,61158638.57,87015255.12
0015000001RTzVDAA1,2018 Q3,RC,62008297.01,4612781.616
0015000001RTzVDAA1,2018 Q3,RC,30578387.64,4612781.616
0015000001RTzVDAA1,2019 Q3,RC,89353883.33,45768074.33
0015000001RTzVDAA1,2020 Q3,RC,139573169.4,0
0015000001RTzVDAA1,2017 Q4,RC,91738588.96,NA
0015000001RTzVDAA1,2018 Q4,RC,93011634.09,NA
0015000001RTzVDAA1,2019 Q4,RC,134634439.5,NA
0015000001RTzVDAA1,2020 Q4,RC,142056328.7,NA
0015000001Tl0bfAAB,2018 Q1,RC,23221352.87,NA
0015000001Tl0bfAAB,2019 Q1,CX,895134647.6,NA
0015000001Tl0bfAAB,2020 Q1,CX,664412348.8,NA
0015000001Tl0bfAAB,2021 Q1,CX,1111027594,NA
0015000001Tl0bfAAB,2021 Q1,EX,1668228265,NA
0015000001Tl0bfAAB,2018 Q2,RC,23222134.25,NA
0015000001Tl0bfAAB,2019 Q2,CX,895135669.4,NA
0015000001Tl0bfAAB,2020 Q2,CX,664408682.4,NA
0015000001Tl0bfAAB,2021 Q2,CX,1111032763,NA
0015000001Tl0bfAAB,2021 Q2,EX,1668231691,453407335
0015000001Tl0bfAAB,2018 Q3,RC,23222134.25,NA
0015000001Tl0bfAAB,2018 Q3,CX,736046441.8,914766511.2
0015000001Tl0bfAAB,2019 Q3,CX,1515254042,NA
0015000001Tl0bfAAB,2020 Q3,EX,1997165034,0
0015000001Tl0bfAAB,2017 Q4,RC,23221352.87,22972020
0015000001Tl0bfAAB,2018 Q4,CX,1778388142,NA
0015000001Tl0bfAAB,2019 Q4,CX,664412348.8,NA
0015000001Tl0bfAAB,2020 Q4,CX,1111027594,0
0015000001Tl0bfAAB,2020 Q4,EX,1668228265,NA
0015000001Tm5ZYAAZ,2017 Q1,EX,84230147.17,NA
0015000001Tm5ZYAAZ,2018 Q1,EX,84230147.17,NA
0015000001Tm5ZYAAZ,2019 Q1,EX,109499912.6,NA
0015000001Tm5ZYAAZ,2021 Q1,RC,4194196.83,134974553.9
0015000001Tm5ZYAAZ,2017 Q2,EX,84229846.64,NA
0015000001Tm5ZYAAZ,2018 Q2,EX,84229846.64,NA
0015000001Tm5ZYAAZ,2019 Q2,EX,109499732.3,NA
0015000001Tm5ZYAAZ,2021 Q2,RC,133644193.1,0
0015000001Tm5ZYAAZ,2017 Q3,EX,84237299.79,NA
0015000001Tm5ZYAAZ,2018 Q3,EX,117929238.4,25269222
0015000001Tm5ZYAAZ,2017 Q4,EX,84230147.17,NA
0015000001Tm5ZYAAZ,2018 Q4,EX,109499912.6,NA
0015000001TmAcHAAV,2019 Q1,CX,1842732819,NA
0015000001TmAcHAAV,2020 Q1,CX,5459962518,NA
0015000001TmAcHAAV,2021 Q1,CX,10153562689,862357379.1
0015000001TmAcHAAV,2021 Q1,CX,9533387757,862357379.1
0015000001TmAcHAAV,2021 Q1,CX,918880725.9,862357379.1
0015000001TmAcHAAV,2018 Q2,CX,184275265.4,1837685027
0015000001TmAcHAAV,2019 Q2,CX,1841396182,NA
0015000001TmAcHAAV,2020 Q2,CX,5215606014,NA
0015000001TmAcHAAV,2021 Q2,CX,9533387636,NA
0015000001TmAcHAAV,2021 Q2,CX,918881387.1,NA
0015000001TmAcHAAV,2018 Q3,CX,1842734021,NA
0015000001TmAcHAAV,2019 Q3,CX,1832664823,NA
0015000001TmAcHAAV,2020 Q3,CX,3627299978,NA
0015000001TmAcHAAV,2018 Q4,CX,1842732819,NA
0015000001TmAcHAAV,2019 Q4,CX,1832663862,2718432273
0015000001TmAcHAAV,2020 Q4,CX,3627298656,10413982400
0015000001TmAcvAAF,2020 Q1,CX,56080703.19,2003389405
0015000001TmAcvAAF,2021 Q1,CX,1738435081,NA
0015000001TmAcvAAF,2020 Q2,CX,1738432857,NA
0015000001TmAcvAAF,2021 Q2,CX,2129147176,0
0015000001TmAcvAAF,2020 Q3,CX,1738432857,NA
0015000001TmAcvAAF,2020 Q4,CX,1738435081,NA
0015000001TmAeNAAV,2021 Q1,RC,163373523.4,163371952.4
0015000001TmAeNAAV,2021 Q1,CX,41507401.91,41165859.84
0015000001TmAeNAAV,2021 Q2,RC,163372922.3,NA
0015000001TmAeNAAV,2021 Q2,CX,41506560.42,NA
0015000001TmAjIAAV,2021 Q1,RC,5528550.078,NA
0015000001TmAjIAAV,2021 Q2,RC,5528369.76,NA
0015000001TmAjIAAV,2020 Q4,RC,5528550.078,5513284.8
0015000001TmctiAAB,2020 Q1,EX,-2001542494,46615129.28
0015000001TmctiAAB,2020 Q2,EX,1495398866,NA
0015000001TmctiAAB,2021 Q2,EX,690271093,115924470.3
0015000001TmctiAAB,2020 Q3,EX,1508600247,NA
0015000001TmctiAAB,2019 Q4,EX,69905684.74,1049150378
0015000001TmctiAAB,2020 Q4,EX,1462131997,NA
0015000001TmctlAAB,2021 Q1,RC,86179384.82,127546168.3
0015000001TmctlAAB,2021 Q1,CX,318847314.9,471897054.4
0015000001TmctlAAB,2021 Q2,RC,127217719.5,NA
0015000001TmctlAAB,2021 Q2,CX,470679103.4,NA
0015000001Tmcu0AAB,2021 Q1,CX,2728968773,NA
0015000001Tmcu0AAB,2021 Q2,CX,2728966910,0
0015000001Tmcu0AAB,2020 Q3,CX,2728966910,NA
0015000001Tmcu0AAB,2020 Q4,CX,2728968773,NA
0015000001TmcugAAB,2020 Q1,CX,528317333.5,NA
0015000001TmcugAAB,2020 Q2,CX,528317994.6,NA
0015000001TmcugAAB,2020 Q3,CX,528317994.6,NA
0015000001TmcugAAB,2020 Q4,CX,528317333.5,NA
0015000001TnbYaAAJ,2021 Q1,EX,274411548.6,0
0015000001TnbYaAAJ,2021 Q2,EX,274411728.9,NA
0015000001VGAqnAAH,2017 Q1,RC,76573844.62,NA
0015000001VGAqnAAH,2018 Q1,RC,80401995.9,NA
0015000001VGAqnAAH,2019 Q1,RC,76573844.62,76573400
0015000001VGAqnAAH,2017 Q2,RC,76573604.2,NA
0015000001VGAqnAAH,2018 Q2,RC,80402657.06,NA
0015000001VGAqnAAH,2019 Q2,RC,76573604.2,NA
0015000001VGAqnAAH,2017 Q3,RC,76569877.62,3828670
0015000001VGAqnAAH,2018 Q3,RC,80400793.78,NA
0015000001VGAqnAAH,2019 Q3,RC,76573604.2,NA
0015000001VGAqnAAH,2017 Q4,RC,80401995.9,NA
0015000001VGAqnAAH,2019 Q4,RC,76573844.62,NA
0015000001VGFjiAAH,2021 Q1,EX,377315428.5,0
0015000001VGFjiAAH,2021 Q2,EX,377315428.5,NA
0015000001VGFjiAAH,2020 Q4,EX,30897490.41,318392197.2
0015000001VGGoAAAX,2017 Q1,RC,306293575.3,NA
0015000001VGGoAAAX,2018 Q1,RC,321607983.6,NA
